name,address1,address2,address3,borough_name,website,os_addressbase_uprn,borough_code,ward_2022_name,ward_2022_code,latitude,longitude,easting,northing
Lloyd Park Artist Studios,Lloyd Park,Walthamstow,,Waltham Forest,https://www.walthamforest.gov.uk/content/lloyd-park,10009143619,E09000031,Chapel End,E05013884,51.59340583,-0.022032233,537108.0051,190136.9992
Lombard Rd,21c Lombard Rd,,,Merton,www.acava.org,48130102,E09000024,Abbey,E05013810,51.40966428,-0.189427848,526019.0137,169404.0033
London Performance Studios,"Unit 30, Penarth Centre",Penarth St,,Southwark,https://www.londonperformancestudios.com/info,10009803448,E09000028,Old Kent Road,E05011109,51.48369637,-0.054898283,535156.0131,177876.0026
London Southwest Workshops,Culvert Court ,105 Culvert Road ,,Wandsworth,http://londonsouthwestworkshops.co.uk/,121052096,E09000032,Battersea Park,E05014010,51.47101893,-0.156330777,528149.0122,176284.0017
Louise House,Dartmouth Road,Forest Hill,,Lewisham,http://www.v22collection.com,10023226836,E09000023,Forest Hill,E05013722,51.43593313,-0.055863213,535230.0132,172563.0033
Mainyard Studios,90-94 Wallis Rd,,,Hackney,https://mainyardstudios.co.uk,10008337819,E09000012,Hackney Wick,E05009374,51.54439017,-0.022729636,537207.0119,184685.003
Mainyard Studios - 5 Argall Avenue,5 Argall Ave,,,Waltham Forest,https://mainyardstudios.co.uk,10024421362,E09000031,Lea Bridge,E05013895,51.57047233,-0.038482444,536037.0111,187556.0024
Makespace studios,Newnham Terrace,,,Lambeth,www.makespacestudios.com,10001114119,E09000022,Waterloo & South Bank,E05014118,51.49863391,-0.113261782,531061.0126,179431.0025
Manor House,Manor House Library,34 Old Road,,Lewisham,http://www.v22collection.com,10094268377,E09000023,Lee Green,E05013726,51.45731767,0.004509413,539361.0122,175054.0017
Martello,10 Martello Street,Hackney,,Hackney,www.spacestudios.org.uk,1.00E+11,E09000012,London Fields,E05009381,51.54106797,-0.058595104,534730.0103,184249.0085
Matchmakers Wharf,Homerton Road,Homerton,,Hackney,www.acme.org.uk,10008325827,E09000012,King's Park,E05009379,51.55170739,-0.031124787,536603.0107,185483.0024
Maxilla Walk,4 Maxilla Walk,,,Kensington and Chelsea,www.acava.org,217057292,E09000020,St. Helen's,E05009404,51.51629922,-0.215787564,523897.0126,181217.0022
Mill Co. – The Stables,Springfield House,London,,Hackney,https://millco.co.uk/buildings/the-stable-block/,10008287627,E09000012,Dalston,E05009370,51.546924,-0.072435166,533753.1581,184874.8053
Mitre Studios,4a Mitre Avenue,,,Waltham Forest,http://stolen-image.com/mitre.html,UPRN not found,E09000031,William Morris,E05013902,51.58806078,-0.021282421,537176.0052,189544.0003
Mother House Studios,Catford Mews,32 Winslade Way,SE6 4JU,Lewisham,https://www.motherhousestudios.com,No UPRN,E09000023,Rushey Green,E05013730,51.44625187,-0.020362314,537666.4238,173776.5201
Napier Works,57-63 Napier Rd,,,Newham,www.artcoreint.net,10008994852,E09000025,Wall End,E05013926,51.53075547,0.061946286,543121.0122,183331.0027
Netil House,Netil House,1 Westgate Street,,Hackney,eatworkart.com,1.00E+11,E09000012,London Fields,E05009381,51.53756412,-0.057705951,534802.0045,183861.0115
NEW CROSS SE14,182 New Cross Rd. ,New Cross,,Lewisham,https://www.arbeit.org.uk/new-cross-se14,1.00E+11,E09000023,Telegraph Hill,E05013732,51.474683,-0.047214837,535716.2185,176887.9351
New River Studios,199 Eade Road,,,Haringey,http://www.newriverstudios.com/,10003975439,E09000014,Hermitage & Gardens,E05013591,51.57495228,-0.088137877,532583.0127,187963.002
Norman Road Studios,Norman House,125 Greenwich High Rd,,Greenwich,www.acava.org,10010217066,E09000011,Greenwich Park,E05014081,51.4767242,-0.017176849,537796.0111,177171.0038
Northwest & NW10 Studios,Cadogen House,60 Hythe Road,,Hammersmith and Fulham,https://nwstudios.wordpress.com,34141600,E09000013,College Park & Old Oak,E05013736,51.52659825,-0.236173141,522455.012,182328.0015
Oaks Park,Croydon Lane,Carshalton,,Sutton,www.acme.org.uk,768018029,E09000029,Carshalton South & Clockhouse,E05013757,51.33383365,-0.174127333,527293.0125,160998.002
Occupation Studios,7-10 Occupation Road,London,,Southwark,,2.00E+11,E09000028,North Walworth,E05011107,51.4886017,-0.096793913,532233.0119,178345.0023
Old Diorama Arts Centre,201 Drummond Street,,,Camden,https://www.olddiorama.com/visit,No UPRN,E09000007,Regent's Park,E05013668,51.52592574,-0.140485645,529094.3214,182417.5378
Old Manor Park Library,835 Romford Road,Newham,,Newham,www.bowarts.org    www.artiststudiofinder.org   www.londonsartistquarter.org,10009001282,E09000025,Manor Park,E05013916,51.55312932,0.053754443,542483.0121,185803.0022
One and a Half,Ardleigh road,,,Hackney,http://www.one-and-a-half.com/index.php?/contact/,1.00E+11,E09000012,De Beauvoir,E05009371,51.543343,-0.082191332,533087.1611,184458.7728
Orsman Road,15 Orsman Road,Hoxton,,Hackney,www.acme.org.uk,10008242975,E09000012,Hoxton East & Shoreditch,E05009377,51.53614877,-0.078761295,533346.0109,183664.9985
Oxgate House,Oxgate lane,Brent Cross,,Brent,https://artistic-spaces.co.uk/oxgate-house,202231810,E09000005,Dollis Hill,E05013500,51.56777,-0.23124223,522686.2791,186914.6548
P1,"Taylor Place, ","Payne Road, ",,Tower Hamlets,www.bowarts.org    www.artiststudiofinder.org   www.londonsartistquarter.org,6197813,E09000030,Bow East,E05009319,51.52999642,-0.015481409,537753.0089,183098.0004
Pavilion Studios,Pavilion Studios,Market Drive (off Alexandra Gardens),,Hounslow,http://dukesmeadowstrust.org/studios/,10001273971,E09000018,Chiswick Homefields,E05013610,51.48079098,-0.256102401,521194.0123,177201.0073
Peabody Yard,Greenman Street,Islington,,Islington,www.spacestudios.org.uk,10023223942,E09000019,St Mary's & St James',E05013710,51.53893654,-0.096395539,532115.0124,183942.9974
Pintle Place (Arbeit Studios),6–14 Pintle Place,,,Tower Hamlets,https://www.arbeit.org.uk/hancock-rd-e3,No UPRN,E09000030,Bromley North,E05009321,51.52806273,-0.011319495,538047.5209,182890.8024
Pop Hub Leicester Square,"Floors 1 & 2, 41 Whitcomb Street",,,Westminster,https://www.interimspaces.co.uk/pophub,10033572140,E09000033,St James's,E05013806,51.509447,-0.13099816,529799.2563,180601.8493
POPLAR E14,"Baring House, Canton St",Poplar,,Tower Hamlets,https://www.arbeit.org.uk/poplar-e14,See notes,E09000030,Mile End,E05009327,51.51186,-0.02531,537125.7647,181062.7886
Praxis N16,First Floor,3-9 Belfast Rd,,Hackney,https://www.facebook.com/praxisn16artiststudios/,10008313250,E09000012,Cazenove,E05009368,51.56555751,-0.072371521,533703.0123,186947.0027
Proposition Studios,"Floor 10, The London Studios",60-72 Upper Ground,London South Bank,Lambeth,https://propositionstudios.giftpro.co.uk/contact/,2.00E+11,E09000022,Waterloo & South Bank,E05014118,51.507732,-0.11151352,531156.2377,180445.8445
Pullens Yard,Iliffe Yard,,,Southwark,http://www.pullensyards.co.uk/,2.00E+11,E09000028,Newington,E05011105,51.48957529,-0.100268165,531989.0117,178447.0023
Pullens Yard,Clements Yard,,,Southwark,http://www.pullensyards.co.uk/,10093339549,E09000028,Newington,E05011105,51.48966933,-0.101632723,531894.0117,178455.0025
Pullens Yard,Peacock Yard,,,Southwark,http://www.pullensyards.co.uk/,2.00E+11,E09000028,Newington,E05011105,51.49061133,-0.100383562,531978.0114,178562.0031
Queensrolla House,18 Trading Estate Road,,,Ealing,http://queensrollahouse.com/,12181846,E09000009,North Acton,E05013527,51.52628079,-0.269213144,520164.0122,182238.0021
R.A.W Studios,"Norton Quays,",Royal Albert Wharf,,Newham,www.bowarts.org    www.artiststudiofinder.org   www.londonsartistquarter.org,10012839984,E09000025,Royal Albert,E05013922,51.50636087,0.074924925,544098.106,180643.7897
Red Door Studios,Rear of 120 High Street South,120 High Street South,,Newham,https://www.throughthereddoor.org/get-in-touch/,10008987682,E09000025,East Ham South,E05013910,51.52640867,0.055983302,542721.0126,182836.0016
Redlees Studios,"Reddlees Park, Worton Road",,,Hounslow,www.redlees.org,10091692695,E09000018,Isleworth,E05013625,51.46693812,-0.332369119,515933.4219,175537.2025
Regents House,17 Hythe Road,,,Hammersmith and Fulham,https://nwstudios.wordpress.com,34004522,E09000013,College Park & Old Oak,E05013736,51.52826456,-0.243547884,521939.0096,182500.9999
River Mills Studios (Bow Arts),Commerical Unit 1,42 Abbey Road,Barking,Barking and Dagenham,https://bowarts.org/studios/riverside-mills-studios,10091589170,E09000002,Gascoigne,E05014061,51.532525,0.075725591,544071.1313,183554.7929
Robinson Road,15 Robinson Road,Bethnal Green,,Tower Hamlets,www.acme.org.uk,6169839,E09000030,St Peter's,E05009331,51.53237471,-0.052418128,535184.0714,183293.6855
Rollins Street,GUILD HOUSE FIRST FLOOR FRONT,ROLLINS STREET,,Lewisham,cellprojects.org,2.00E+11,E09000023,New Cross Gate,E05013728,51.48389554,-0.050107974,535488.0122,177907.0023
Rosetta Arts,1 Hamilton Rd,,,Newham,https://rosettaarts.org/,46034253,E09000025,Canning Town North,E05013906,51.524916,0.007076147,539333.0971,182575.7346
Rowse Close,1 and 3a Rowse Close,Stratford,,Newham,www.acme.org.uk,46250199,E09000025,Stratford,E05013924,51.5382833,-0.007261893,538298.0076,184034.9948
Sara Lane,60 Stanway Street,Hackney,,Hackney,www.spacestudios.org.uk,1.00E+11,E09000012,Hoxton East & Shoreditch,E05009377,51.53318399,-0.078929432,533343.0127,183334.9997
Sarabande Studios,22 Hertford Road,,,Hackney,www.sarabandefoundation.org,10008307498,E09000012,De Beauvoir,E05009371,51.53812812,-0.078822119,533336.0093,183884.9969
Second Floor Studios & Arts,Palace Arts Way,,,Brent,https://www.secondfloor.co.uk/studios/wembley-park,No UPRN,E09000005,Wembley Park,E05013516,51.55954185,-0.283276549,519101.6724,185913.7821
Second Floor Studios & Arts,Moulding Ln,Deptford,,Lewisham,https://www.secondfloor.co.uk/studios/deptford-foreshore,See notes,E09000023,Deptford,E05013719,51.48132,-0.03483,536556.4416,177648.9846
SET Dalston,27a Dalston Lane,Dalston,,Hackney,https://setspace.uk/studios,1.00E+11,E09000012,Dalston,E05009370,51.54641,-0.072875161,533724.1564,184816.8418
SET Lewisham,Unit 1 Lewisham Retail Park,Lewisham,,Lewisham,https://setspace.uk/studios,10093393951,E09000023,Lewisham Central,E05013727,51.464782,-0.015604344,537941.2244,175846.0024
SET New Cross,52 - 54 New Cross Road,New Cross,,Lewisham,https://setspace.uk/studios,1.00E+11,E09000023,Telegraph Hill,E05013732,51.47673,-0.050799584,535461.2179,177108.9223
SET North Greenwich,271-287 Tunnel Avenue,Greenwich,,Greenwich,https://setspace.uk/studios,10010240193,E09000011,Greenwich Peninsula,E05014082,51.498911,0.000674569,538968.1518,179671.8796
SET Wimbledon,1-3 Wellington Works,Wimbledon,,Merton,https://setspace.uk/studios,See notes,E09000024,Wimbledon Park,E05013828,51.43763,-0.19643,525455.5397,172501.795
SET Woolwich,"Riverside House, Beresford Street",Woolwich,,Greenwich,https://setspace.uk/studios,10010227024,E09000011,Woolwich Arsenal,E05014092,51.49326,0.065700998,543499.1424,179168.8834
Shepherds Lane Studios,"Ground Floor, 5-7 Shepherds Lane",Hackney,,Hackney,http://www.shepherdslanestudios.com/,See notes,E09000012,Homerton,E05009376,51.54794,-0.04629,535562.8701,185035.9002
Silver Building (Projekt),60 Dock road,London,,Newham,http://thisisprojekt.com/silverbuilding,10008985422,E09000025,Royal Victoria,E05013923,51.504762,0.017112899,540091.1371,180353.824
Somerset House Studios,Somerset House,Strand,,Westminster,somersethouse.org.uk,10033582458,E09000033,St James's,E05013806,51.51102034,-0.117952415,530700.0119,180800.0022
Sonsoles Print Studio,"Unit 11, Print Village",Chadwick Road,,Southwark,http://sonsolesprintstudio.co.uk/studio-facilities/,2.00E+11,E09000028,Rye Lane,E05011113,51.46813197,-0.074090545,533869.0108,176110.0016
Southlands Arts Centre,"75, The Green",West Drayton,,Hillingdon,www.southlandsarts.co.uk,1.00E+11,E09000017,West Drayton,E05013581,51.50155042,-0.475855495,505887.0078,179169.0017
SPACE,Redbridge Town Hall,"Oakfield Road, Illford",,Redbridge,www.spacestudios.org.uk/buildings/space-ilford-redbridge-town-hall-oakfield-road/,10094819396,E09000026,Ilford Town,E05011246,51.558472,0.074540907,543907.1609,186437.7799
SPACE,Aspire Point,Jupp Road West,,Newham,https://spacestudios.org.uk/buildings/aspire-point-e15 ,10093476523,E09000025,Stratford,E05013924,51.536776,-0.004428204,538499.0908,183872.7403
Staffordshire Street Studios,47 Staffordshire Street,,,Southwark,www.assemblypoint.xyz,10091667089,E09000028,Peckham,E05011110,51.4754813,-0.065486485,534445.0128,176943.0023
Standpoint London,45 Coronet Street,,,Hackney,http://www.standpointlondon.co.uk/,10091816467,E09000012,Hoxton East & Shoreditch,E05009377,51.5270715,-0.081825164,533160.0121,182650.0017
Stockwell Road - ASC Studios,3rd Floor,246 Stockwell Road,,Lambeth,www.ascstudios.co.uk,10091846274,E09000022,Brixton North,E05014096,51.46469069,-0.114647355,531062.0099,175654.0005
Stoke Newington,184 Church Street,Hackney,,Hackney,www.spacestudios.org.uk,207096173,E09000012,Clissold,E05009369,51.5616189,-0.082795826,532992.0122,186490.0029
Stoke Newington Library,184 Stoke Newington Church Street,,,Hackney,https://spacestudios.org.uk/buildings/stoke-newington-library/,1.00E+11,E09000012,Clissold,E05009369,51.561617,-0.082822041,532990.2008,186489.7439
Stratford Studios,375 High Street,Stratford,,Newham,www.bowarts.org    www.artiststudiofinder.org   www.londonsartistquarter.org,10012838724,E09000025,Stratford,E05013924,51.53885852,-0.000372685,538774.0118,184112.0018
Stratford Studios,Duncan House,Jupp Road,Stratford,Newham,https://www.stourstudios.co.uk/duncan-house,10094369425,E09000025,Stratford,E05013924,51.538021,-0.002513575,538628.0904,184014.8108
Streatham Hill,"47 Streatham Hill, ",Streatham ,,Lambeth,www.ascstudios.co.uk,10000445647,E09000022,Streatham Hill East,E05014113,51.44056664,-0.124965017,530414.013,172953.0041
Stroud Green (Arbeit Studios),778-782 High Rd Leyton,London,,Waltham Forest,https://www.arbeit.org.uk/stroud-green-n4,1.00E+11,E09000031,Forest,E05013887,51.574137,-0.010022437,537998.0915,188016.7817
Studio Manifold,Ermine Mews,Laburnum Street,,Hackney,http://www.studiomanifold.org/about/,10008324060,E09000012,Haggerston,E05009375,51.53613283,-0.075856685,533547.49,183668.5309
Studio Voltaire,1a Nelsons Row,,,Lambeth,www.studiovoltaire.org,1.00E+11,E09000022,Clapham East,E05014100,51.46197333,-0.134222761,529710.0113,175317.0023
Tannery Arts,"Unit 8, Rich industrial Estate",46 Willow Walk,,Southwark,http://tanneryarts.org.uk/,10093340245,E09000028,London Bridge & West Bermondsey,E05011104,51.49426019,-0.079270584,533433.0132,179006.0024
Thamesmead Live/Work (Bow Arts),Lakeside Centre,London,,Bexley,https://bowarts.org/studios/low-cost-accommodation,1.00E+11,E09000004,Thamesmead East,E05011232,51.501066,0.12406322,547525.0546,180152.8611
Thames-Side Studios,5 Harrington Way,Woolwich,,Greenwich,https://www.thames-sidestudios.co.uk/,10010229623,E09000011,Charlton Village & Riverside,E05014075,51.4943765,0.043965071,541986.903,179250.6729
The Arches Studios,Blenheim Court,48-50 Blenheim Grove ,,Southwark,www.the-arches-studios.com,2.00E+11,E09000028,Rye Lane,E05011113,51.46985233,-0.068791459,534232.0114,176311.0024
The Baths Stour Studios,80 Eastway,Hackney,,Hackney,https://www.stourstudios.co.uk/contact-us,1.00E+11,E09000012,Hackney Wick,E05009374,51.547164,-0.029516804,536728.098,184980.7706
The Bomb Factory,Unit 2 9-15 Elthorne Rd,,,Islington,www.bombfactory.org.uk/about,5300030670,E09000019,Junction,E05013707,51.56599723,-0.131179085,529626.0099,186889.9994
The Crow's Nest,3-5 Crowthorne Rd,,,Kensington and Chelsea,www.artcoreint.net,217022375,E09000020,St. Helen's,E05009404,51.51638109,-0.219992996,523605.0116,181219.0013
"The Crypt, St John on Bethnal Green",The Crypt,200 Cambridge Heath Road,,Tower Hamlets,www.lumenstudios.co.uk,6135046,E09000030,Bethnal Green,E05009317,51.52758087,-0.054901582,535026.0108,182756.0089
The Fire Station,30 Gillender Street,Poplar,,Tower Hamlets,www.acme.org.uk,6083286,E09000030,Lansbury,E05009325,51.5196308,-0.009820501,538177.0074,181955.99
The Forge / Diesel House Studios,London Museum of Water and Steam,Green Dragon Lane,,Hounslow,http://www.madeatkewbridge.co.uk,1.00E+11,E09000018,Brentford East,E05013607,51.48905549,-0.290517573,518782.9155,178063.698
The Koppel Project Hive,26-30 Holborn Viaduct,,,City of London,www.thekoppelproject.com,2.00E+11,E09000001,Farringdon Within,E05009304,51.51718918,-0.105648316,531536.0114,181508.0029
The Koppel Project New Bond Street,125 New Bond Street,,,Westminster,https://thekoppelproject.com/studios/new-bond-street,1.00E+11,E09000033,West End,E05013808,51.512492,-0.14495386,528822.2678,180915.8213
The Lôft,The Old Stables,Catherine Wheel Road,,Hounslow,https://theloft.art/,10093258154,E09000018,Syon & Brentford Lock,E05013627,51.482612,-0.30616087,517713.4754,177321.9459
The Mill Co. Project,"Mandarin Wharf, 70 De Beauvoir Crescent ",Haggerston,,Hackney,https://millco.co.uk/,10008317788,E09000012,De Beauvoir,E05009371,51.537058,-0.079499502,533292.161,183764.7603
The PLACe (Pottery Lane Art Centre),95 Princedale Rd,Notting Hill Gate,,Kensington and Chelsea,https://www.the-place.uk/,No UPRN,E09000020,Notting Dale,E05009399,51.50978,-0.21154,524209.4412,180499.2439
The Rose Lipman Building ,43 De Beauvoir Road ,,,Hackney,www.themillcoproject.co.uk,10091900721,E09000012,De Beauvoir,E05009371,51.53896522,-0.081613285,533140.0108,183972.994
Three Waters Studios (Bow Arts),20 Gillender St,,,Tower Hamlets,https://bowarts.org/studios/three-waters,No UPRN,E09000030,Lansbury,E05009325,51.52147698,-0.010008689,538158.3667,182160.9316
Timber Wharf -Block C,238-240 Kingsland Road,Hackney,,Hackney,www.spacestudios.org.uk,1.00E+11,E09000012,Haggerston,E05009375,51.53589392,-0.075841961,533549.2103,183641.9901
Toaster factory ,16-18 penarth street,,,Southwark,http://studiomakecreate.wixsite.com/thetoasterfactory,2.00E+11,E09000028,Old Kent Road,E05011109,51.4833284,-0.054942753,535154.0131,177835.0026
TRAFALGAR ROAD SE10,210-218 Trafalgar Rd,Greenwich,,Greenwich,https://www.arbeit.org.uk/new-cross-se14-1,1.00E+11,E09000011,East Greenwich,E05014076,51.485279,0.00640094,539407.2021,178166.8815
Triangle,129-131 Mare Street,Hackney,,Hackney,www.spacestudios.org.uk,1.00E+11,E09000012,London Fields,E05009381,51.53844286,-0.057553178,534810.0043,183959.0119
Trinity Art Studios,Studio 1,8 TRINITY BUOY WHARF,,Tower Hamlets,Trinitybuoywharf.com,6179235,E09000030,Blackwall & Cubitt Town,E05009318,51.50824807,0.00848912,539482.0112,180725.002
Trinity Buoy Wharf,64 Orchard Place,,,Tower Hamlets,www.trinitybuoywharf.com,10091954134,E09000030,Blackwall & Cubitt Town,E05009318,51.50844157,0.008742624,539499.0112,180747.0019
Trowbridge Centre E9 ,1 Trowbridge Road,Stratford,,Hackney,https://www.trowbridgegardens.com/studios,1.00E+11,E09000012,Hackney Wick,E05009374,51.544798,-0.028378723,536814.0972,184719.7926
Turf Projects,"46/47 Trinity Court (Ground Floor),","Whitgift Shopping Centre,",,Croydon,www.turf-projects.com,2.00E+11,E09000008,Fairfield,E05011468,51.3763539,-0.099010414,532403.0126,165859.0001
"Unit 10, Elizabeth Trading Estate",Juno Way,South Bermondsey,,Lewisham,www.artistic-spaces.co.uk,10093390732,E09000023,New Cross Gate,E05013728,51.48279792,-0.04468175,535868.0125,177795.0018
Usurp Art,140 Vaughan Road,,,Harrow,www.usurp.org.uk,1.00E+11,E09000015,West Harrow,E05013563,51.57904253,-0.349360673,514472.0103,187977.0058
V22 Hither Green,174-176 Hither Green Lane,Hither Green,,Lewisham,https://v22collection.com/v22-hither-green/,1.00E+11,E09000023,Hither Green,E05013724,51.451877,-0.007139608,538568.2128,174426.9298
V22 Orpington,Church Hill,Orpington,,Bromley,https://v22collection.com/v22-orpington-priory/,1.00E+11,E09000006,Orpington,E05014001,51.379099,0.10493216,546587.1777,166551.8876
V22 Stoke Newington,"Unit 7, 3-9 Belfast Road",Stoke Newington,,Hackney,https://v22collection.com/stoke-newington/,1.00E+11,E09000012,Cazenove,E05009368,51.565884,-0.072123953,533719.2141,186983.762
V22 Sydenham Library,210 Sydenham Road,Sydenham,,Lewisham,https://v22collection.com/v22-sydenham-library-studios/,1.00E+11,E09000023,Sydenham,E05013731,51.426929,-0.040620444,536316.1995,171589.989
Vale Grove,Impress House,,,Ealing,www.acava.org,12155317,E09000009,Southfield,E05013540,51.50562536,-0.261336032,520765.0121,179954.0018
Valentines Mansion,Valentines Mansion,Emerson Road,,Redbridge,http://www.valentinesmansion.com,10034921528,E09000026,Valentines,E05011253,51.57210608,0.066377156,543298.4553,187937.8864
Victor House,282a Richmond Road,Hackney,,Hackney,www.spacestudios.org.uk,10008339866,E09000012,Hackney Central,E05009372,51.54387614,-0.059831322,534636.013,184559.0055
Vivid Studios,Florentia Clothing Village,Vale Road,,Haringey,https://vivid-studios.com/#!/welcome,10093589894,E09000014,Hermitage & Gardens,E05013591,51.576583,-0.088513583,532552.2412,188143.6628
Wandsworth Plain,7 - 9 Church Row,,,Wandsworth,www.acava.org,121007444,E09000032,Wandsworth Town,E05014028,51.45787306,-0.194574699,525529.0127,174756.0025
Warren House,Bromley High street ,,,Tower Hamlets,www.bowarts.org    www.artiststudiofinder.org   www.londonsartistquarter.org,6071681,E09000030,Bromley North,E05009321,51.52734413,-0.017110529,537648.0101,182800.0021
Warrior Studios,Arch 264, 241 Coldharbour Lane,,Lambeth,http://www.warriorstudios.org/,2.00E+11,E09000022,Herne Hill & Loughborough Junction,E05014104,51.46498994,-0.102541588,531902.0119,175709.0013
Warton House,150 Stratford High Street,Stratford,,Newham,www.acme.org.uk,10093475501,E09000025,Stratford,E05013924,51.53466962,-0.006814132,538340.0084,183633.9965
West London Art Factory, 153 Dukes Rd,,,Ealing,http://www.westlondonartfactory.com/about-us,12187273,E09000009,North Acton,E05013527,51.5238037,-0.28239624,519256.0124,181941.0017
Westland Place Studio,Westland Place Studio,3-11 Westland Place,,Hackney,http://www.westlandplacestudios.com/,1.00E+11,E09000012,Hoxton West,E05009378,51.528408,-0.090575307,532549.1915,182782.7329
Whirled Art,118 Stansted Road,,,Lewisham,http://www.whirledart.co.uk,10093391224,E09000023,Perry Vale,E05013729,51.44137819,-0.04639394,535872.0131,173186.0034
White Post Lane,49 White Post Lane Unit 4,Hackney Wick,,Tower Hamlets,www.arbeit.org.uk / www.arebyte.com,6077533,E09000030,Bow East,E05009319,51.5428834,-0.023501627,537158.0121,184516.0034
Whitefriars Avenue,Winsor & Newton Building,Whitefrairs Avenue,,Harrow,www.acava.org,1.00E+11,E09000015,Wealdstone North,E05013561,51.59858267,-0.340392831,515044.0115,190164.0023
Wimbledon Art Studios,10 Riverside Yard,Earlsfield,,Wandsworth,www.wimbledonartstudios.co.uk,10008158183,E09000032,Wandsworth Common,E05014027,51.43253345,-0.188293862,526035.0137,171949.0028
Wood Street Studios,Barrett Road,,,Waltham Forest,www.woodstreetwalls.co.uk,10093559731,E09000031,Wood Street,E05013903,51.58518778,-0.003507516,538416.0084,189258.0014
Omega Works,167 Hermitage Road,Finsbury Park,,Haringey,,,E09000014,Seven Sisters,E05013598,51.57603365,0.092332171,,
