name,address1,address2,address3,borough_name,website,os_addressbase_uprn,borough_code,ward_2022_name,ward_2022_code,latitude,longitude,easting,northing
Crisis,66 Commercial Street, ,E1 6LT,Tower Hamlets,https://www.crisis.org.uk/,6155270,E09000030,Spitalfields & Banglatown,E05009333,51.51811045,-0.073885005,533737.0119,181668.0032
De Morgan Centre,West Hill Library ,38 West Hill ,SW18 1RZ,Wandsworth,http://www.demorgan.org.uk/,121007255,E09000032,East Putney,E05014011,51.45713641,-0.200476777,525121.013,174664.0028
D'Oyly Carte Opera Company,N302 North Block Vox Studios, ,SE11 5JH,Lambeth,http://www.doylycarte.org.uk/,1.00E+11,E09000022,Kennington,E05014105,51.48847861,-0.11087226,531256.0124,178306.0023
Dr Johnson's House,17 Gough Square, ,EC4A 3DE,City of London,http://www.drjohnsonshouse.org/,1.00E+11,E09000001,Castle Baynard,E05009297,51.51503546,-0.108159067,531368.0114,181264.0031
Dr Williams's Library,14 Gordon Square, ,WC1H 0AR,Camden,http://www.dwl.ac.uk/,5162943,E09000007,Bloomsbury,E05013653,51.52393564,-0.131561459,529719.0113,182212.0035
Drapers' Company,Drapers' Hall ,Throgmorton Avenue ,EC2N 2DQ,City of London,https://www.thedrapers.co.uk/,95511252,E09000001,Broad Street,E05009295,51.51523928,-0.0863582,532880.0117,181326.002
Duchy of Cornwall Office,10 Buckingham Gate, ,SW1E 6LA,Westminster,https://duchyofcornwall.org/contact-details.html,1.00E+11,E09000033,St James's,E05013806,51.49993301,-0.141116576,529124.0124,179526.0027
Duchy of Lancaster Office,1 Lancaster Place ,Strand ,WC2E 7ED,Westminster,https://www.duchyoflancaster.co.uk/,1.00E+11,E09000033,St James's,E05013806,51.51013113,-0.118579941,530659.0121,180700.0018
Dulwich College Archive,Dulwich College ,Dulwich Common ,SE21 7LD,Southwark,https://www.dulwich.org.uk/about/history/the-archives,2.00E+11,E09000028,Dulwich Wood,E05011101,51.44028029,-0.085018121,533191.012,172993.0025
Dulwich Picture Gallery,Gallery Road, ,SE21 7AD,Southwark,https://www.dulwichpicturegallery.org.uk/,2.00E+11,E09000028,Dulwich Village,E05011100,51.4459777,-0.086420365,533077.0118,173624.0012
Ealing Local History Centre,Central Library ,103 Ealing Broadway Centre  The Broad,W5 5JY,Ealing,https://www.ealing.gov.uk/info/201129/local_history/1888/local_history_centre/1,12148296,E09000009,Ealing Broadway,E05013520,51.51233212,-0.302370117,517900.0125,180633.0033
East London Mosque & London Muslim Centre Archive,4th Floor ,46-92 Whitechapel Road ,E1 1JX,Tower Hamlets,https://www.eastlondonmosque.org.uk/content/east-london-mosque-london-muslim-centre-archive-collections,6012773,E09000030,Whitechapel,E05009336,51.51746961,-0.065552047,534317.012,181612.0038
Egypt Exploration Society,Lucy Gura Archive ,3 Doughty Mews ,WC1N 2PG,Camden,https://www.ees.ac.uk/,5020719,E09000007,Holborn & Covent Garden,E05013662,51.52315343,-0.116947449,530735.0117,182151.0031
Eighteen Stafford Terrace: Sambourne Family Archive,18 Stafford Terrace, ,W8 7BH,Kensington and Chelsea,https://www.rbkc.gov.uk/subsites/museums/18staffordterrace1.aspx,217107937,E09000020,Campden,E05009390,51.50045223,-0.196840681,525255.0122,179487.0033
Electoral Reform Society of Great Britain and Ireland,Thomas Hare House ,6 Chancel Street ,SE1 0UU,Southwark,https://www.electoral-reform.org.uk/,2.00E+11,E09000028,Borough & Bankside,E05011095,51.50515771,-0.102919768,531760.0115,180175.0031
Electrical Contractors' Association,ESCA House ,34 Palace Court ,W2 4HY,Westminster,https://www.eca.co.uk/,1.00E+11,E09000033,Bayswater,E05013793,51.51178125,-0.192055219,525556.0126,180755.0032
Emanuel School,Battersea Rise, ,SW11 1HS,Wandsworth,http://www.emanuel.org.uk/,1.00E+11,E09000032,Wandsworth Common,E05014027,51.45665326,-0.173290163,527011.0102,174657.001
EMI Group Archive Trust,Dawley Road,Hayes ,UB3 1HH,Hillingdon,https://www.emiarchivetrust.org/,10022797517,E09000017,Hayes Town,E05013569,51.5081604,-0.430243685,509037.0122,179971.0001
Enfield Local Studies Library and Archive,First Floor Thomas Hardy House ,39 London Road ,EN2 6DS,Enfield,https://www.dugdalecentre.co.uk/page/local-studies-library-and-archive/,207007119,E09000010,Town,E05013693,51.65031766,-0.081118167,532849.2911,196356.6622
English Folk Dance and Song Society: Vaughan Williams,Cecil Sharp House ,2 Regents Park Road ,NW1 7AY,Camden,https://www.vwml.org/,5066674,E09000007,Primrose Hill,E05013667,51.53810212,-0.149337866,528446.0119,183756.0026
English National Ballet Archives,Markova House, 39 Jays Mews ,SW7 2ES,Westminster,https://www.ballet.org.uk/research-enquiries/,1.00E+11,E09000033,Knightsbridge & Belgravia,E05013797,51.50074685,-0.17866026,526516.0121,179551.0029
English National Opera Archive,185 Broadhurst Gardens, ,NW6 3AX,Camden,https://www.eno.org/,5082898,E09000007,South Hampstead,E05013670,51.54618942,-0.190460152,525572.0105,184584.0025
English-Speaking Union of the Commonwealth,Page Memorial Library Dartmouth House, ,W1J 5ED,Westminster,https://www.esu.org/,1.00E+11,E09000033,West End,E05013808,51.50786441,-0.146788412,528708.0119,180398.0027
European Movement,Southbank House, Black Prince Road ,SE1 7SJ,Lambeth,http://www.europeanmovement.co.uk/,1.00E+11,E09000022,Vauxhall,E05014117,51.49222021,-0.11986521,530621.0116,178706.0018
Evangelical Alliance,176 Copenhagen Street, ,N1 0ST,Islington,https://www.eauk.org/,10012792269,E09000019,Caledonian,E05013700,51.53708312,-0.119746587,530501.0122,183695.003
Evangelical Library,5/6 Gateway Mews,Ringway Bounds Green ,N11 2UT,Haringey,http://www.evangelical-library.org.uk/,10003984141,E09000014,Bounds Green,E05013586,51.60960732,-0.13437207,529281.0149,191734.0018
Faber Archive,Faber & Faber Ltd Bloomsbury House ,74-77 Great Russell Street ,WC1B 3DA,Camden,https://www.faber.co.uk/blog/tag/faber-archive/,5088411,E09000007,Bloomsbury,E05013653,51.51922382,-0.12425903,530239.011,181701.0032
Federation of British Artists,17 Carlton House Terrace, ,SW1Y 5BD,Westminster,https://www.mallgalleries.org.uk/about-us/federation-british-artists,1.00E+11,E09000033,St James's,E05013806,51.50671,-0.13015,529865.8911,180298.9953
Federation of Master Builders,Gordon Fisher House ,14-15 Great James Street ,WC1N 3DP,Camden,https://www.fmb.org.uk/,5087806,E09000007,Holborn & Covent Garden,E05013662,51.5216858,-0.11684,530746.6672,181987.9936
Fields in Trust (formerly the National Playing Fields,2nd Floor,15 Crinan Street ,N1 9SQ,Islington,http://www.fieldsintrust.org/,10093624079,E09000019,Caledonian,E05013700,51.53442884,-0.1219,530359.255,183396.0096
Finance and Leasing Association,2nd Floor Imperial House ,15-19 Kingsway ,WC2B 6UN,Westminster,https://www.fla.org.uk/home/,10033589788,E09000033,St James's,E05013806,51.51371733,-0.11846,530657.077,181099.0039
Fishmongers Company,Fishmongers Hall, London Bridge ,EC4 9EL,City of London,http://www.fishhall.org.uk/,2.00E+11,E09000001,Bridge,E05009294,51.50935936,-0.087541437,532815.0118,180670.0018
Folklore Society Archives,University College London Library,Special Collections Gower Street ,WC1E 6BT,Camden,https://www.ucl.ac.uk/library/special-collections/a-z/folklore,5157421,E09000007,Bloomsbury,E05013653,51.5248441,-0.13326858,529598.0115,182310.0031
Food and Drink Federation,6 Catherine Street, ,WC2B 5JJ,Westminster,https://www.fdf.org.uk/,1.00E+11,E09000033,St James's,E05013806,51.51270833,-0.12003022,530551.0117,180984.0028
Football Association,25 Soho Square, ,W1D 4FA,Westminster,http://www.thefa.com/,10033604804,E09000033,West End,E05013808,51.51516082,-0.13112801,529774.0118,181237.0021
Foster + Partners,Riverside ,22 Hester Road ,SW11 4AN,City of London,https://www.fosterandpartners.com/,95509816,E09000001,Farringdon Without,E05009305,51.51520531,-0.110328375,531217.0114,181279.0027
Foyle Special Collections Library/ Foreign and Common,King's College Chancery Lane, ,WC2A 1LR,Wandsworth,https://www.kcl.ac.uk/library/archivespec/special-collections/Individualcollections/fco.aspx,121016628,E09000032,Battersea Park,E05014010,51.48076694,-0.168381317,527285.0122,177347.0028
Franciscan Archives English Province,Franciscan Friary ,56 St Antony's Road  Forest Gate,E7 9QB,Newham,http://www.friar.org/our-heritage,46068665,E09000025,Green Street West,E05013914,51.53951262,0.024906099,540525.0128,184233.0016
Franco-British Society,2 Dovedale Studios ,465 Battersea Park Road ,SW11 4LR,Wandsworth,http://www.franco-british-society.org/,1.00E+11,E09000032,Battersea Park,E05014010,51.47225363,-0.163379903,527656.0123,176409.002
French Protestant Church,8-9 Soho Sq, ,W1D 3QD,Westminster,http://www.egliseprotestantelondres.org.uk/en/,10033543361,E09000033,West End,E05013808,51.51580427,-0.133133904,529633.0118,181305.0025
Freud Museum,20 Maresfield Gardens, ,NW3 5SX,Camden,https://www.freud.org.uk/,5012934,E09000007,Belsize,E05013652,51.54842189,-0.177246355,526482.0102,184855.0022
"Friars Minor, English Province Archives",The Friary ,58 St Antony's Road  Forest Gate,E7 9QB,Newham,http://www.friar.org/our-heritage,46068665,E09000025,Green Street West,E05013914,51.53951262,0.024906099,540525.0128,184233.0016
Friends of the Hebrew University of Jerusalem,126 Albert Street, ,NW1 7NE,Camden,https://www.bfhu.org/,5088430,E09000007,Camden Town,E05013655,51.53747892,-0.144042224,528815.0119,183696.0031
Garden Museum Archives,Garden Museum ,5 Lambeth Palace Road ,SE1 7LB,Lambeth,https://gardenmuseum.org.uk/archive/,1.00E+11,E09000022,Waterloo & South Bank,E05014118,51.49504923,-0.12019536,530590.0135,179020.0031
Garrick Club Library,Garrick Club ,15 Garrick Street ,WC2E 9AY,Westminster,https://www.garrickclub.co.uk/library/,10033599098,E09000033,St James's,E05013806,51.51130593,-0.126241768,530124.0118,180817.0028
Museum of the Home (formerly Geffrye Museum) ,Kingsland Road, ,E2 8EA,Hackney,https://www.geffrye-museum.org.uk/,1.00E+11,E09000012,Haggerston,E05009375,51.53155722,-0.076244067,533534.0127,183158.9985
General Dental Council,37 Wimpole Street, ,W1G 8DQ,Westminster,https://www.gdc-uk.org/,10033579475,E09000033,Marylebone,E05013801,51.51979279,-0.148754417,528538.0117,181721.0026
Geological Society of London,Burlington House ,Piccadilly ,W1J 0BG,Westminster,https://www.geolsoc.org.uk/,1.00E+11,E09000033,West End,E05013808,51.50909914,-0.139576037,529205.0122,180548.0025
Geologists Association,Burlington House, Piccadilly ,W1J 0DU,Westminster,https://geologistsassociation.org.uk/,1.00E+11,E09000033,West End,E05013808,51.50909914,-0.139576037,529205.0122,180548.0025
George Padmore Institute,76 Stroud Green Road, ,N4 3EN,Haringey,https://www.georgepadmoreinstitute.org/,1.00E+11,E09000014,Stroud Green,E05013600,51.56813088,-0.109447471,531126.0134,187166.0008
German Historical Institute London,17 Bloomsbury Square, ,WC1A 2NJ,Camden,https://www.ghil.ac.uk/home.html,5087926,E09000007,Bloomsbury,E05013653,51.51890444,-0.123969462,530260.0111,181666.0027
Gimpel Fils,30 Davies Street, ,W1K 4NB,Westminster,http://www.gimpelfils.com/,1.00E+11,E09000033,West End,E05013808,51.51195324,-0.14774652,528630.0118,180851.0029
Girlguiding UK,17-19 Buckingham Palace Road, ,SW1W 0PT,Westminster,https://www.girlguiding.org.uk/,10033531078,E09000033,St James's,E05013806,51.49875796,-0.143008591,528996.0127,179392.003
GlaxoSmithKline Heritage Archives,GSK House 980 Great West Road,Brentford ,TW8 9GS,Hounslow,https://www.gsk.com/en-gb/about-us/our-history/gsk-heritage-archives/,2.00E+11,E09000018,Brentford West,E05013608,51.48869905,-0.315612974,517041.6162,177983.6968
Goldsmiths Company,Goldsmith's Hall ,Foster Lane ,EC2V 6BN,City of London,https://www.thegoldsmiths.co.uk/,2.00E+11,E09000001,Cheap,E05009298,51.51589613,-0.095771311,532225.0123,181381.999
Great Britain - China Centre,15 Belgrave Square, ,SW1X 8PS,Westminster,http://www.gbcc.org.uk/,1.00E+11,E09000033,Knightsbridge & Belgravia,E05013797,51.49860801,-0.155160323,528153.0125,179354.0033
Great Ormond Street Hospital Archives,Museum and Archives Service Great Ormond Street Ho, ,WC1N 3JH,Camden,https://www.gosh.nhs.uk/about-us/our-history/archives,5090726,E09000007,Holborn & Covent Garden,E05013662,51.52221155,-0.11989817,530533.0114,182041.0033
Green Alliance,4th Floor Victoria Charity Centre ,11 Belgrave Road ,SW1V 1RB,Westminster,https://www.green-alliance.org.uk/,1.00E+11,E09000033,Pimlico North,E05013802,51.49269242,-0.142160353,529072.0128,178719.0022
Greenwich Heritage Centre,Artillery Square Royal Arsenal, ,SE18 4DX,Greenwich,https://www.greenwichheritage.org/visit/greenwich-heritage-centre,10010229615,E09000011,Woolwich Arsenal,E05014092,51.49430805,0.069422401,543754.164,179292.7227
Grenadier Guards Regimental Archives,Wellington Barracks ,Birdcage Walk ,SW1E 6HQ,Westminster,http://grengds.com/static.php?content_id=12,1.00E+11,E09000033,St James's,E05013806,51.4999858,-0.137642078,529365.0125,179538.0023
Guardian News & Media Archive (formerly the Newsroom),Kings Place ,90 York Way ,N1 9GU,Islington,https://www.theguardian.com/gnm-archive,10012790864,E09000019,Caledonian,E05013700,51.53499869,-0.121548397,530382.0121,183460.0034
Guildhall Library Manuscripts Section,40 Northampton Road, ,EC1R 0HB,Islington,https://www.cityoflondon.gov.uk/things-to-do/london-metropolitan-archives/visitor-information/Pages/arch,5300067716,E09000019,Clerkenwell,E05013702,51.52537595,-0.107528493,531382.012,182415.0024
Gunnersbury Park Museum,Gunnersbury Park Popes Lane, ,W3 8LQ,Hounslow,http://www.visitgunnersbury.org/,2.00E+11,E09000018,Chiswick Gunnersbury,E05013609,51.49954349,-0.286321449,519046.9121,179236.8033
Haberdashers' Aske's Federation Trust: Hatcham Colleg,135 Pepys Road, ,SE14 5SF,Lewisham,https://www.haaf.org.uk/,2.00E+11,E09000023,Telegraph Hill,E05013732,51.46768411,-0.042722194,536049.014,176118.0025
Hackney Archives,Dalston CLR James Library and Hackney Archives ,Dalston Square  Dalston Lane,E8 3BQ,Hackney,https://hackney.gov.uk/article/3498/Archives-and-local-history,,E09000012,Dalston,E05009370,51.54613,-0.07417,533635.1979,184783.3368
"Hackney Public Libraries, Stoke Newington District Li", Church Street,Stoke Newington ,N16 OJS,Hackney,https://www.hackney.gov.uk/stoke-newington-library,1.00E+11,E09000012,Clissold,E05009369,51.5616189,-0.082795826,532992.0122,186490.0029
Hammersmith and Fulham Archives and Local History Cen,First Floor Hammersmith Library Shepherd's Bush Ro, ,W6 7AT,Hammersmith and Fulham,https://www.lbhf.gov.uk/libraries/local-studies-and-archives,34027231,E09000013,Brook Green,E05013735,51.49458469,-0.223666292,523409.0117,178789.0015
Hampstead Museum,Burgh House ,New End Square ,NW3 1LT,Camden,https://burghhouse.museumssites.com/,5067420,E09000007,Hampstead Town,E05013659,51.5581809,-0.175067341,526606.0117,185944.0031
Handel House Trust,25 Brook Street, ,W1,Westminster,https://handelhendrix.org/about-us/handel-house-trust/,1.00E+11,E09000033,West End,E05013808,51.51296728,-0.145903845,528755.0119,180967.0028
Haringey Archive Service,Bruce Castle Museum ,Lordship Lane  ,N17 8NU,Haringey,https://www.haringey.gov.uk/libraries-sport-and-leisure/culture-and-entertainment/visiting-haringey/hari,1.00E+11,E09000014,Bruce Castle,E05013587,51.5991501,-0.075440905,533392.0135,190677.001
Harrow Local History Collection,Headstone Manor and Museum Pinner View,Harrow ,HA2 6PX,Harrow,http://www.harrow.gov.uk/info/100009/leisure_and_culture/183/harrow_local_history_centre,2.00E+11,E09000015,Headstone,E05013550,51.59406082,-0.352613082,514209.0116,189642.003
Harrow School Archives,5 High Street,Harrow on the Hill ,HA1 3HP,Harrow,https://www.harrowschool.org.uk/The-Archive,10070266096,E09000015,Harrow on the Hill,E05013547,51.57228208,-0.337383023,515319.0126,187244.0057
Hayward Gallery Library and Archives,Belvedere Road, ,SE1 8XX,Lambeth,https://www.southbankcentre.co.uk/about/what-we-do/archives-collections/hayward-gallery-archive,2.00E+11,E09000022,Waterloo & South Bank,E05014118,51.50613299,-0.115444817,530888.0121,180261.0023
Highgate Cemetery,Swain's Lane Highgate, ,N6 6PJ,Camden,https://highgatecemetery.org/,5090701,E09000007,Highgate,E05013661,51.56691029,-0.146797338,528541.0117,186964.0021
Highgate Literary and Scientific Institution,11 South Grove, ,N6 6BS,Camden,http://www.hlsi.net/,5067464,E09000007,Highgate,E05013661,51.57018179,-0.14839595,528421.0117,187325.0019
Highgate School Archives,Highgate School North Road, ,N6 4AY,Haringey,https://www.highgateschool.org.uk/about/museum-and-archive,1.00E+11,E09000014,Highgate,E05013592,51.57220174,-0.149324045,528351.0118,187548.0017
"Hillingdon Local Studies, Archives and Museums Servic",Local Studies Archives and Museum Service Central ,Uxbridge ,UB8 1HD,Hillingdon,https://www.hillingdon.gov.uk/history,1.00E+11,E09000017,Uxbridge,E05013580,51.54518515,-0.478276716,505618.0083,184018.0016
Historic Royal Palaces Architectural Drawings Archive,Waterloo Block HM Tower of London, ,EC3N 4AB,Tower Hamlets,https://blog.hrp.org.uk/archive/,6086565,E09000030,St Katharine's & Wapping,E05009330,51.50827523,-0.076245514,533602.012,180570.0022
History of Parliament,18 Bloomsbury Square, ,WC1A 2NS,Camden,https://www.historyofparliamentonline.org/,5071361,E09000007,Bloomsbury,E05013653,51.51928304,-0.124025969,530255.011,181708.0029
Hon Soc of Gray's Inn: Archives,8 South Square, ,WC1R 5ET,Camden,https://www.graysinn.org.uk/history/archives,5045865,E09000007,Holborn & Covent Garden,E05013662,51.51927701,-0.112437215,531059.0117,181728.0026
Honourable Artillery Company,Armoury House ,City Road ,EC1Y 2BQ,Islington,https://www.hac.org.uk/home/,5300019875,E09000019,Bunhill,E05013699,51.52301548,-0.088410608,532715.012,182187.0007
Horniman Museum and Gardens,100 London Road, ,SE23 3PQ,Lewisham,https://www.horniman.ac.uk/,1.00E+11,E09000023,Forest Hill,E05013722,51.44113087,-0.060736392,534876.0129,173132.0034
Hounslow and Feltham Local Studies Service,Feltham Library The Centre High Street,Feltham ,TW13 4GU,Hounslow,https://www.hounslow.gov.uk/info/20136/other_library_services/1692/local_history_and_archives,1.00E+11,E09000018,Feltham West,E05013614,51.44636331,-0.411070417,510516.6123,173127.6038
Howard de Walden Estates Ltd,23 Queen Anne Street, ,W1G 9DL,Westminster,https://www.hdwe.co.uk/,1.00E+11,E09000033,Marylebone,E05013801,51.51794832,-0.146984288,528666.0117,181519.0028
HSBC Group Archives,HSBC Holdings plc 8 Canada Square, ,E14 5HQ,Tower Hamlets,https://www.hsbc.com/about-hsbc/company-history/hsbc-archives,6151241,E09000030,Canary Wharf,E05009323,51.50553219,-0.017395336,537694.0112,180374.0037
Huguenot Library,UCL Gower Street, ,WC1E 6BT,Camden,https://www.huguenotsociety.org.uk/library-and-archive.html,5148596,E09000007,Bloomsbury,E05013653,51.52357126,-0.132398065,529662.0113,182170.0028
Humanist Library and Archives,Conway Hall ,25 Red Lion Square ,WC1R 4RL,Camden,https://conwayhall.org.uk/library/,5048256,E09000007,Holborn & Covent Garden,E05013662,51.51979404,-0.118311294,530650.0116,181775.0035
Illustrated London News Picture Library,Mary Evans Picture Library ,59 Tranquil Vale Blackheath,SE3 0BS,Lewisham,https://www.maryevans.com/collect.php,1.00E+11,E09000023,Blackheath,E05013715,51.46670535,0.006662793,539482.0132,176102.002
Imperial College Archives and Corporate Records Unit,Room 455 Sherfield Building Imperial College, ,SW7 2AZ,Westminster,https://www.imperial.ac.uk/admin-services/acru/,10033558317,E09000033,Knightsbridge & Belgravia,E05013797,51.49886271,-0.174888563,526783.0124,179348.0035
Imperial College Healthcare NHS Trust Archives,St Mary's Hospital ,Praed Street ,W2 1NY,Westminster,https://www.imperial.nhs.uk/about-us/who-we-are/our-history,2.00E+11,E09000033,Hyde Park,E05013796,51.51697102,-0.173544641,526826.0122,181364.0034
Imperial War Museum Department of Documents,Lambeth Road, ,SE1 6HZ,Southwark,https://www.iwm.org.uk/collections/documents,2.00E+11,E09000028,St George's,E05011114,51.49600948,-0.108327792,531411.0131,179148.0025
"Imperial War Museum Film Archive, Photographic Archiv",All Saints Building Austral Street, ,SE11 4SJ,Southwark,https://www.iwm.org.uk/collections/film,10000816541,E09000028,St George's,E05011114,51.49452227,-0.106444522,531546.0133,178986.0036
Imperial War Museum: Churchill War Rooms,Clive Steps ,King Charles Street  Westminster,SW1A 2QA,Westminster,https://www.iwm.org.uk/visits/churchill-war-rooms,10033636263,E09000033,St James's,E05013806,51.50217907,-0.129377362,529932.3925,179796.5216
Incorporated Council of Law Reporting for England and,Megarry House 119 Chancery Lane, ,WC2A 1PP,Westminster,http://iclr.co.uk/,10033591744,E09000033,St James's,E05013806,51.51440862,-0.111672912,531126.0113,181188.0031
Inner Temple Archives,Treasurer's Office Inner Temple, ,EC4Y 7HL,City of London,https://www.innertemple.org.uk/who-we-are/history/the-archives/,2.00E+11,E09000001,Farringdon Without,E05009305,51.51279865,-0.109981236,531248.0111,181012.003
Institute for European Environmental Policy,15 Queen Anne's Gate, ,SW1H 9BU,Westminster,https://ieep.eu/,1.00E+11,E09000033,St James's,E05013806,51.50034483,-0.133074443,529681.0125,179586.0019
Institute of Actuaries,Staple Inn Hall High Holborn, ,WC1V 7QJ,City of London,https://www.actuaries.org.uk/,1.00E+11,E09000001,Farringdon Without,E05009305,51.51782273,-0.111371942,531137.0916,181568.1924
Institute of Brewing & Distilling,33 Clarges Street, Mayfair ,W1Y 8EE,Westminster,https://www.ibd.org.uk/home/,1.00E+11,E09000033,West End,E05013808,51.50689961,-0.145487425,528801.0119,180293.0023
Institute of Chartered Accountants in England and Wal,Chartered Accountants' Hall ,Moorgate Place ,EC2R 6EA,City of London,https://www.icaew.com/,2.00E+11,E09000001,Coleman Street,E05009299,51.51639409,-0.088241168,532746.0118,181451.0017
Institute of Contemporary Arts,The Mall ,12 Carlton House Terrace ,SW1Y 5AH,Westminster,https://www.ica.art/,1.00E+11,E09000033,St James's,E05013806,51.50638923,-0.130896308,529815.0123,180262.0026
Institute of Directors,116 & 123 Pall Mall, ,SW1Y 5ED,Westminster,https://www.iod.com/,1.00E+11,E09000033,St James's,E05013806,51.50719177,-0.131598377,529764.0123,180350.002
"Institute of Materials, Minerals and Mining",1 Carlton House Terrace, ,SW1Y 5DB,Westminster,https://www.iom3.org/,1.00E+11,E09000033,St James's,E05013806,51.50569129,-0.133374566,529645.0123,180180.0023
Institute of Physics,76 Portland Place, ,W1B 1NT,Westminster,http://www.iop.org/,1.00E+11,E09000033,West End,E05013808,51.52168834,-0.145217928,528778.0114,181938.0026
Institution of Civil Engineers,One Great George Street, ,SW1P 3AA,Westminster,https://www.ice.org.uk/,1.00E+11,E09000033,St James's,E05013806,51.50110324,-0.128749716,529979.0125,179678.0017
Institution of Engineering and Technology (IET) Archi,Savoy Hill House ,7-10 Savoy Hill ,WC2R 0BU,Westminster,https://www.theiet.org/resources/library/archives/index.cfm,1.00E+11,E09000033,St James's,E05013806,51.51028947,-0.119481331,530596.012,180716.002
Institution of Incorporated Engineers,Savoy Hill House ,Savoy Hill ,WC2R 0BS,Westminster,https://www.theiet.org/membership/profreg/ieng/,1.00E+11,E09000033,St James's,E05013806,51.51028947,-0.119481331,530596.012,180716.002
Institution of Mechanical Engineers Archive,1 Bird Cage Walk, ,SW1H 9JJ,Westminster,https://www.imeche.org/libraries-archive/archive-and-artefacts,10033530502,E09000033,St James's,E05013806,51.50120342,-0.129955923,529895.0125,179687.0025
International Brewers Guild,8 Ely Place Holborn, ,EC1N 6SD,Camden,https://beerandbrewing.com/dictionary/iu1zbv4d6L/,5088098,E09000007,Holborn & Covent Garden,E05013662,51.51830308,-0.10724526,531422.0116,181629.0028
International Fund for Animal Welfare Charitable Trus,87-90 Albert Embankment, ,SE1 7UD,Lambeth,https://www.ifaw.org/united-kingdom/frontpage,1.00E+11,E09000022,Vauxhall,E05014117,51.48796534,-0.123713335,530366.0133,178226.0026
International PEN,9-10 Charterhouse Buildings ,Goswell Road ,EC1M 7AT,Islington,https://pen-international.org/,5300018851,E09000019,Bunhill,E05013699,51.5230092,-0.098530535,532013.0129,182167.9978
IRIE! dance theatre,Moonshot Centre ,Fordham Park  Angus Street,SE14 6LU,Lewisham,https://www.iriedancetheatre.org/,10093394257,E09000023,Deptford,E05013719,51.47785681,-0.035301972,536534.0122,177263.0023
Islington Local History Centre,Finsbury Library,Islington Museum and Local History Ce,EC1V4NB,Islington,https://www.islington.gov.uk/libraries-arts-and-heritage/heritage/local-history-centre,10091003195,E09000019,Clerkenwell,E05013702,51.52648755,-0.104527002,531587.012,182544.0025
James Allen's Girls' School,East Dulwich Grove, ,SE22 8TE,Southwark,https://www.jags.org.uk/,2.00E+11,E09000028,Dulwich Village,E05011100,51.45542039,-0.085528085,533111.572,174675.6417
Japan Society,Swire House ,59 Buckingham Gate ,SW1E 6AJ,Westminster,https://www.japansociety.org.uk/,1.00E+11,E09000033,St James's,E05013806,51.49808833,-0.136509229,529449.013,179329.0028
Jewish Studies Library,University College ,London Gower Street ,WC1E 6BT,Camden,https://www.ucl.ac.uk/library/special-collections/a-z/jewish-library,5148596,E09000007,Bloomsbury,E05013653,51.52357126,-0.132398065,529662.0113,182170.0028
Jews College Library,44a Albert Road, ,NW4 2SJ,Barnet,https://www.lsjs.ac.uk/about-our-library.php,200219174,E09000003,Hendon,E05013643,51.58821378,-0.213739211,523843.7293,189217.5617
Keats House,Keats Grove Hampstead, ,NW3 2RR,Camden,https://www.cityoflondon.gov.uk/things-to-do/keats-house/Pages/default.aspx,5015415,E09000007,Hampstead Town,E05013659,51.55556976,-0.16793018,527108.0117,185666.002
Kensington and Chelsea Libraries and Arts Service,Central Library ,Phillimore Walk ,W8 7RX,Kensington and Chelsea,https://www.rbkc.gov.uk/leisure-and-culture/culture/arts-services,217125485,E09000020,Campden,E05009390,51.50141889,-0.194406095,525421.3322,179598.6625
King Alfred School,Manor Wood North End Road, ,NW11 7HY,Barnet,http://www.kingalfred.org.uk/,200086130,E09000003,Childs Hill,E05013631,51.56967063,-0.184458946,525923.3025,187205.5022
King's College London: St Thomas' House Library,St Thomas' Hospital ,Lambeth Palace Road ,SE1 7EH,Lambeth,https://www.kcl.ac.uk/library/visiting/stthomas.aspx,1.00E+11,E09000022,Waterloo & South Bank,E05014118,51.49948958,-0.118384483,530703.0125,179517.0021
Lambeth Archives,Minet Library ,52 Knatchbull Road ,SE5 9QY,Lambeth,https://www.lambeth.gov.uk/places/lambeth-archives,1.00E+11,E09000022,Myatt's Fields,E05014107,51.47129501,-0.105390235,531686.0113,176405.0017
Landscape Institute,33 Great Portland Street, ,W1W 8QG,Westminster,https://www.landscapeinstitute.org/,1.00E+11,E09000033,West End,E05013808,51.51690058,-0.141578562,529044.0118,181412.0024
Lasa,Watson House,54 Baker Street ,W1U 7BU,Tower Hamlets,http://www.lasa.org.uk/,6002410,E09000030,Spitalfields & Banglatown,E05009333,51.5170911,-0.070958811,533943.012,181560.0029
Latymer Upper School,King Street, ,W6 9LR,Hammersmith and Fulham,http://www.latymer-upper.org/,34004704,E09000013,Ravenscourt,E05013746,51.49273648,-0.237063395,522484.0128,178561.0026
Law Centres Federation,Duchess House,18-19 Warren Street ,W1P 5DB,Camden,http://www.lawcentres.org.uk/,5087095,E09000007,Bloomsbury,E05013653,51.52395509,-0.139575757,529163.0112,182200.0032
Law Society of England and Wales,113 Chancery Lane, ,WC2A 1PL,Westminster,https://www.lawsociety.org.uk/,10033554126,E09000033,St James's,E05013806,51.51495084,-0.111837845,531113.0113,181248.003
Leathersellers Company,15 St Helen's Place, ,EC3A 6DQ,City of London,https://leathersellers.co.uk/,95513684,E09000001,Lime Street,E05009307,51.51500491,-0.081543569,533214.742,181308.6919
